alpha,beta,p,distance_to_best,mean,stddev
0.6,8.0,0.8999999999999999,1125.955468223321,8739.41595616012,64.57684887914911
0.6,9.0,0.0,28.49707202589161,7687.1529631444655,77.92373828257246
0.6,9.0,0.1,716.4155462747367,8440.710820631592,180.81291185445127
0.6,9.0,0.2,934.6400914739479,8561.887712665919,85.02452113098292
0.6,9.0,0.30000000000000004,965.4366511957978,8713.221842499328,168.9499763082779
0.6,9.0,0.4,1020.6323950062979,8733.307300219727,189.78652328187886
0.6,9.0,0.5,871.1891457796046,8609.783404248048,132.4013393369204
0.6,9.0,0.6,1018.8427481375129,8689.53325014688,111.3544051766
0.6,9.0,0.7,1070.2831844575812,8755.355648637857,130.46720909645194
0.6,9.0,0.7999999999999999,1135.4342995342176,8862.688542058015,123.49258730969846
0.6,9.0,0.8999999999999999,858.2467043383003,8608.936971116213,120.98154153305597
0.7,1.0,0.0,6741.060873888053,15216.725588474586,568.9966965874482
0.7,1.0,0.1,8240.994346556547,16419.776330453937,483.9798716127287
0.7,1.0,0.2,7428.587664872506,16019.883228518986,685.9441145903604
0.7,1.0,0.30000000000000004,7210.970533318123,15318.448010685783,668.2934312640122
0.7,1.0,0.4,7406.912958100584,15638.895423353979,477.73952459498946
0.7,1.0,0.5,6660.845177020261,14771.623205203066,499.7952310497917
0.7,1.0,0.6,7663.525326031651,15547.174214277493,245.2158310394096
0.7,1.0,0.7,7044.418152012007,15702.928715973825,651.9109428801239
0.7,1.0,0.7999999999999999,6998.258259374485,15067.008206908404,407.05546339215414
0.7,1.0,0.8999999999999999,7350.731466982046,15044.282171158813,93.47777116881647
0.7,2.0,0.0,3019.926910491953,10932.15769376208,251.07017832907894
0.7,2.0,0.1,4960.864810570198,13493.681306641689,764.6132744541558
0.7,2.0,0.2,5617.527534185247,13414.387749502266,219.7156526888286
0.7,2.0,0.30000000000000004,5231.5224401861615,13401.992179569483,412.3267118420072
0.7,2.0,0.4,5089.469594137394,13368.84400716301,691.8207958479605
0.7,2.0,0.5,5476.97044455697,13647.632583931434,443.1973321493419
0.7,2.0,0.6,5902.348336676667,13747.729743237443,219.64923066168473
0.7,2.0,0.7,5506.9775822833435,13605.293059384521,579.1417915142672
0.7,2.0,0.7999999999999999,5654.2836713949055,13523.42401339908,280.79697301279685
0.7,2.0,0.8999999999999999,5226.405964401632,13606.790544502637,572.2562429433499
0.7,3.0,0.0,1547.6071468564714,9323.734539555711,141.53627679502003
0.7,3.0,0.1,2961.421110039464,10901.235123572713,279.60305687589465
0.7,3.0,0.2,3403.54822381946,11629.59631549178,543.5993337991675
0.7,3.0,0.30000000000000004,3380.3366105465684,11447.691639459981,417.3083732930439
0.7,3.0,0.4,3492.002923507065,11742.455517062579,479.85775772377116
0.7,3.0,0.5,4244.919830995044,12198.341417431562,391.20022021269295
0.7,3.0,0.6,3490.1727814301576,11771.402419701555,439.13588801491994
0.7,3.0,0.7,3939.439514954647,12067.835610553224,597.2646797735988
0.7,3.0,0.7999999999999999,4029.2039980867976,12088.844397452807,426.59674123572773
0.7,3.0,0.8999999999999999,4006.427735621006,12428.754760733373,508.81429822298213
0.7,4.0,0.0,500.9297018871812,8379.599516155971,192.85180141479168
0.7,4.0,0.1,2141.2756050688677,9986.162910893365,259.45863770229244
0.7,4.0,0.2,1859.945128846448,9890.487231324869,483.0753747632899
0.7,4.0,0.30000000000000004,2491.3826632450873,10640.13521131817,352.42982813973833
0.7,4.0,0.4,2974.1572512905477,10737.815842947417,235.0120756973959
0.7,4.0,0.5,2854.478886639421,10681.737501924126,242.25056418876238
0.7,4.0,0.6,2705.2702450339275,10841.23986285718,355.5695657805204
0.7,4.0,0.7,2989.61978980375,11024.626789582046,382.2458258722571
0.7,4.0,0.7999999999999999,3013.942073062046,11228.018083500245,573.1732822504921
0.7,4.0,0.8999999999999999,2779.4596467850333,11058.061067441988,423.85018876335465
0.7,5.0,0.0,575.2074955493763,8180.496611852073,47.798743222556936
0.7,5.0,0.1,1580.8262953041667,9621.669510693406,282.5470602930868
0.7,5.0,0.2,1324.3566134605026,9610.41793580107,446.10575485063333
0.7,5.0,0.30000000000000004,1311.3481479853144,9331.16404440396,289.8589062692353
0.7,5.0,0.4,2313.4232886039754,10088.659709418675,222.1132062812795
0.7,5.0,0.5,2262.7444591270414,10082.699897890467,190.033663122376
0.7,5.0,0.6,1603.973136928913,10027.977130082625,551.0925505426804
0.7,5.0,0.7,1787.1768178307157,10171.773202086755,506.85487328280004
0.7,5.0,0.7999999999999999,2260.663672740471,10245.452937618862,425.86405241841607
0.7,5.0,0.8999999999999999,2487.2791730936897,10470.095171596131,401.97355193346846
0.7,6.0,0.0,340.7942300612376,8002.725939724332,92.74305122001125
0.7,6.0,0.1,1111.2215819325393,8914.620580483932,189.15022540152077
0.7,6.0,0.2,1208.6536243558621,9103.978795517554,315.9665958830249
0.7,6.0,0.30000000000000004,1415.5013546769715,9099.959287767053,120.65487406600468
0.7,6.0,0.4,1476.430749511368,9568.880496330288,328.41757296633835
0.7,6.0,0.5,1632.1028884711504,9597.36439758885,297.43224195463443
0.7,6.0,0.6,1661.087692197645,9372.535104142284,185.69199355608848
0.7,6.0,0.7,1729.072125248873,9646.347723700645,301.0805282508427
0.7,6.0,0.7999999999999999,1926.8006339538551,9901.320432350503,253.6712143179408
0.7,6.0,0.8999999999999999,1830.630551461798,9608.354188504167,167.62484998343334
0.7,7.0,0.0,127.99359354355147,7851.534353399616,114.8476578254118
0.7,7.0,0.1,947.9375359334936,8612.907484059995,147.48923639426653
0.7,7.0,0.2,1333.9974651379162,9059.828043906999,245.47890433257072
0.7,7.0,0.30000000000000004,1215.346977517629,8877.276315190184,111.63311413763134
0.7,7.0,0.4,1504.8422113660217,9123.158982957832,71.54341053723081
0.7,7.0,0.5,1143.752332443546,9060.970200407482,286.80903873402735
0.7,7.0,0.6,1419.8166874481904,9343.58416125358,355.4147506148901
0.7,7.0,0.7,1089.6366037506086,9158.13981195535,328.6713339592893
0.7,7.0,0.7999999999999999,1872.7250369356861,9623.107772853682,168.32160505504922
0.7,7.0,0.8999999999999999,1420.8031759968435,9322.518899335317,433.29916789301234
0.7,8.0,0.0,217.60678586518588,7842.886097298868,67.29447400226006
0.7,8.0,0.1,836.0352513453272,8662.801497563172,237.31500138424408
0.7,8.0,0.2,947.8834025764263,8667.584441324247,170.02725813900415
0.7,8.0,0.30000000000000004,1273.9490910567965,8910.397003794233,86.76320253116502
0.7,8.0,0.4,900.257229950379,8660.560466749916,250.12284468824768
0.7,8.0,0.5,1025.5782297086826,8788.445558653986,215.62107524504438
0.7,8.0,0.6,1003.7916865222251,8851.126264666267,214.33461648188919
0.7,8.0,0.7,1120.9882685299635,9194.723150471898,340.62711096784466
0.7,8.0,0.7999999999999999,1155.5638277532362,8989.86779120017,286.82472876752075
0.7,8.0,0.8999999999999999,1342.5724809684489,9202.834850981955,353.9186724213259
0.7,9.0,0.0,132.2464653775569,7800.363447862415,81.31952026955004
0.7,9.0,0.1,830.9639861592404,8544.981532394802,134.2167666927261
0.7,9.0,0.2,983.4654469842772,8728.437192112951,191.1887326874538
0.7,9.0,0.30000000000000004,889.4012874053478,8543.109755157187,125.9202339408083
0.7,9.0,0.4,1019.9237120475391,8867.338901929481,177.41686032456093
0.7,9.0,0.5,1150.3780082177745,8817.987288214152,110.14827868442228
0.7,9.0,0.6,1193.0799634182058,9010.797131413614,171.84530203871304
0.7,9.0,0.7,946.864901346542,8756.942855788204,167.4577374581626
0.7,9.0,0.7999999999999999,846.3114137516659,8901.891374812352,464.88544473680173
0.7,9.0,0.8999999999999999,1349.2049551335513,9100.799322197956,156.2192569110496
0.7999999999999999,1.0,0.0,7329.450178677056,15261.660196551475,305.4401019683398
0.7999999999999999,1.0,0.1,7448.3945260726705,16264.876737811705,835.6227093332623
0.7999999999999999,1.0,0.2,7759.112640433714,15837.214011967428,427.5549866982485
0.7999999999999999,1.0,0.30000000000000004,6921.420093048735,15218.577405431453,501.884267646633
0.7999999999999999,1.0,0.4,7298.56496541884,15429.171234654661,402.48121332567507
0.7999999999999999,1.0,0.5,7519.569147470271,15463.367299172987,394.4305011262552
0.7999999999999999,1.0,0.6,6970.777959019686,15005.074936778798,512.2871067078302
0.7999999999999999,1.0,0.7,7160.097748620114,15265.012344356304,460.19537603563634
0.7999999999999999,1.0,0.7999999999999999,6430.941868225656,14736.206803635634,428.7962341824968
0.7999999999999999,1.0,0.8999999999999999,7152.241785300535,15163.655165720407,433.71630989291276
0.7999999999999999,2.0,0.0,2812.280039088966,10774.597699640146,293.73300191319225
0.7999999999999999,2.0,0.1,5477.831711356834,13642.064554315177,455.4335322650903
0.7999999999999999,2.0,0.2,5658.9172842251955,13469.301379095132,258.7558433673658
0.7999999999999999,2.0,0.30000000000000004,5647.763661024663,13535.120177201481,350.74496245417333
0.7999999999999999,2.0,0.4,4951.64901830288,13276.014685539525,737.2022398643526
0.7999999999999999,2.0,0.5,5039.625377585611,13378.542512583106,737.7345071392148
0.7999999999999999,2.0,0.6,5062.294982759269,13112.746073807244,465.5659279217197
0.7999999999999999,2.0,0.7,4533.7700844191695,12706.52601402041,530.7134767015779
0.7999999999999999,2.0,0.7999999999999999,4646.472325388197,13195.169860782089,988.9196318043948
0.7999999999999999,2.0,0.8999999999999999,4519.555928221684,12601.406070553041,375.9355279198296
0.7999999999999999,3.0,0.0,1408.2310761605277,9230.80332056739,186.6980213242982
0.7999999999999999,3.0,0.1,3141.2595561124726,11247.312225188029,385.4543562477544
0.7999999999999999,3.0,0.2,3248.0612825223307,11215.571843938285,405.62199050630795
0.7999999999999999,3.0,0.30000000000000004,3711.945303830469,11907.06215610339,509.56537854965836
0.7999999999999999,3.0,0.4,3690.3501516375945,11649.730288831795,305.6436166266706
0.7999999999999999,3.0,0.5,3838.744970709193,11612.762028947142,296.6675726300065
0.7999999999999999,3.0,0.6,3851.4672317769073,11942.092157440884,348.41943401787233
0.7999999999999999,3.0,0.7,3832.087853874995,11623.84530316823,260.47186494211
0.7999999999999999,3.0,0.7999999999999999,4275.693367781174,12140.09509753389,253.078564302431
0.7999999999999999,3.0,0.8999999999999999,4321.321115739576,12043.538929659624,171.75657702531268
0.7999999999999999,4.0,0.0,708.8756916313796,8553.841839991326,196.52900053252617
0.7999999999999999,4.0,0.1,2445.9282947237807,10335.131978291156,262.64565858168606
0.7999999999999999,4.0,0.2,2420.73633880092,10457.386871241715,367.31781974252243
0.7999999999999999,4.0,0.30000000000000004,2558.890210242158,10650.019016231337,314.60676126481195
0.7999999999999999,4.0,0.4,2409.592943105057,10509.033016739055,428.93073734631935
0.7999999999999999,4.0,0.5,2866.499339050406,10880.33985511417,374.077038329623
0.7999999999999999,4.0,0.6,2974.604050433927,10841.408783196366,252.26434869583153
0.7999999999999999,4.0,0.7,2545.780357091742,10573.30555294503,279.9324919376664
0.7999999999999999,4.0,0.7999999999999999,3152.7297199826244,11107.665870761355,381.6092088174334
0.7999999999999999,4.0,0.8999999999999999,3212.5884356516035,10960.84339598487,290.6747784595169
0.7999999999999999,5.0,0.0,528.395139966874,8126.133261905019,70.0202750539932
0.7999999999999999,5.0,0.1,1881.596257837682,9571.879741829125,93.6096110500555
0.7999999999999999,5.0,0.2,2101.690257074515,9824.214052210731,182.80960655782062
0.7999999999999999,5.0,0.30000000000000004,1933.6073042317712,9804.119353018903,290.0252383371072
0.7999999999999999,5.0,0.4,1948.2792427802742,10111.74277983085,542.656468874556
0.7999999999999999,5.0,0.5,2125.702073364144,10049.825198917119,294.11879165218033
0.7999999999999999,5.0,0.6,1999.622037529034,10141.166020237239,417.5623508289041
0.7999999999999999,5.0,0.7,1808.9990750567667,9776.317885442286,418.8694966514701
0.7999999999999999,5.0,0.7999999999999999,2309.790420344383,10250.82481430788,324.60114150991024
0.7999999999999999,5.0,0.8999999999999999,2562.2587642803283,10499.676772914087,375.640303854273
0.7999999999999999,6.0,0.0,276.8925408519681,7995.439972421792,121.46153218742575
0.7999999999999999,6.0,0.1,1120.2212493168681,8974.786386463567,199.88134207811285
0.7999999999999999,6.0,0.2,1383.2468371977357,9141.34198433458,220.69680699034507
0.7999999999999999,6.0,0.30000000000000004,1331.8017612535368,9214.035081499744,281.57608883739846
0.7999999999999999,6.0,0.4,1203.3995752120609,9436.977935274099,540.1935192476288
0.7999999999999999,6.0,0.5,1122.7261611467911,9234.998541332905,391.7546172346179
0.7999999999999999,6.0,0.6,1706.3851759928148,9591.462199362351,337.1303721466308
0.7999999999999999,6.0,0.7,2226.0712724614314,10047.643011566175,189.4151681627311
0.7999999999999999,6.0,0.7999999999999999,2092.7708652365873,9719.483750512507,75.39571068143968
0.7999999999999999,6.0,0.8999999999999999,1605.8364318156218,9821.256156747328,492.6438207876529
0.7999999999999999,7.0,0.0,295.82724214364407,7920.2434320928305,68.85615976175676
0.7999999999999999,7.0,0.1,1013.1004688295579,8845.940850734718,238.91079502252157
0.7999999999999999,7.0,0.2,1335.4992194930473,9102.571624246955,183.08203328647812
0.7999999999999999,7.0,0.30000000000000004,985.1165365999259,9046.198129827833,308.03946146687326
0.7999999999999999,7.0,0.4,1348.2136246997015,9235.649393604413,343.12205133085166
0.7999999999999999,7.0,0.5,1396.5716837571017,9066.490565057937,149.55031056182088
0.7999999999999999,7.0,0.6,1440.3225183476152,9459.02860509603,338.74635490264234
0.7999999999999999,7.0,0.7,1265.8813240756044,9229.887448448624,397.206892561153
0.7999999999999999,7.0,0.7999999999999999,1136.6756375150544,9347.941322813671,462.50755816238245
0.7999999999999999,7.0,0.8999999999999999,1589.935534646822,9367.119769623867,250.15293086513503
0.7999999999999999,8.0,0.0,13.401175071870057,7802.267811589859,148.00898662370298
0.7999999999999999,8.0,0.1,906.2535035237615,8667.772124095247,196.59900853045775
0.7999999999999999,8.0,0.2,935.7753992356411,8750.464014040917,167.68326015789913
0.7999999999999999,8.0,0.30000000000000004,962.4321835819064,8789.415045571737,250.86610343251988
0.7999999999999999,8.0,0.4,1169.4994616960757,9020.072679763784,243.54338055003709
0.7999999999999999,8.0,0.5,1293.4675044478954,9065.075665110271,215.25581361892964
0.7999999999999999,8.0,0.6,1137.6090987699918,9126.054746053955,310.04600383072994
0.7999999999999999,8.0,0.7,1106.9135765020965,8998.836855554031,308.8974908670219
0.7999999999999999,8.0,0.7999999999999999,1213.9496172254276,9373.789207182157,400.2498657185557
0.7999999999999999,8.0,0.8999999999999999,1441.4331118431692,9300.938112762324,327.5162959409761
0.7999999999999999,9.0,0.0,121.58512849586441,7762.140862487703,135.68963542875687
0.7999999999999999,9.0,0.1,839.4273841012073,8554.818144633235,180.11233283275814
0.7999999999999999,9.0,0.2,658.5063649130298,8591.597917287825,229.6459230524196
0.7999999999999999,9.0,0.30000000000000004,1157.2221092305172,8793.006163726785,88.83764859544503
0.7999999999999999,9.0,0.4,995.9578022350579,8864.591210976776,206.27834472378765
0.7999999999999999,9.0,0.5,1195.6543503705543,8915.471962015932,181.04983040179798
0.7999999999999999,9.0,0.6,1206.5062129465186,9080.804216873175,318.2333963912297
0.7999999999999999,9.0,0.7,1339.483770753557,9085.226309011627,146.68006287322046
0.7999999999999999,9.0,0.7999999999999999,1338.0197513568492,9087.89153181873,232.43242273844976
0.7999999999999999,9.0,0.8999999999999999,1693.5598356630617,9634.82495145386,263.09647671341554
0.8999999999999999,1.0,0.0,6835.577308757633,15278.803349199947,594.8202322970552
0.8999999999999999,1.0,0.1,8228.956593256824,16492.671256512607,624.4610344127191
0.8999999999999999,1.0,0.2,7499.98242216072,16096.278644023238,713.388304271515
0.8999999999999999,1.0,0.30000000000000004,7495.321299300071,15567.80364852177,415.61021913615343
0.8999999999999999,1.0,0.4,7193.961616158062,15483.523397516808,651.4729725790936
0.8999999999999999,1.0,0.5,7468.381025728211,15309.269662323946,448.7612128341116
0.8999999999999999,1.0,0.6,6448.115048207441,15146.764338448695,709.8125269425833
0.8999999999999999,1.0,0.7,6124.9472800337135,15063.966066253892,850.7036797369084
0.8999999999999999,1.0,0.7999999999999999,7080.995344052055,14935.994969873935,205.9062335046687
0.8999999999999999,1.0,0.8999999999999999,7221.298385026439,15132.21664595875,478.7601482177638
0.8999999999999999,2.0,0.0,3038.886365776034,10945.727517904566,337.4137613387185
0.8999999999999999,2.0,0.1,5236.1891116717325,13254.87792772989,428.32154024124884
0.8999999999999999,2.0,0.2,4753.849734038438,13107.839506324846,585.066694692322
0.8999999999999999,2.0,0.30000000000000004,5169.4921874476095,13322.799075822419,584.3789437264928
0.8999999999999999,2.0,0.4,4642.077430713367,13113.362988922021,671.2649691472144
0.8999999999999999,2.0,0.5,3465.2801095586256,12444.53311303533,862.8909436277324
0.8999999999999999,2.0,0.6,4725.720053803641,13065.42177278058,502.5556348038188
0.8999999999999999,2.0,0.7,4732.076837687931,12874.042471304385,411.0955173287179
0.8999999999999999,2.0,0.7999999999999999,4725.40539950154,12951.0479384228,660.1255391189105
0.8999999999999999,2.0,0.8999999999999999,3850.1035398251424,12302.206018036948,609.7626683396602
0.8999999999999999,3.0,0.0,1433.7048188192039,9279.506277918807,272.994834057523
0.8999999999999999,3.0,0.1,3351.1696943078514,11469.171918507545,490.53397396673006
0.8999999999999999,3.0,0.2,3542.054056335959,11450.892172891336,328.4405274355722
0.8999999999999999,3.0,0.30000000000000004,3186.054708276106,11474.427276102138,488.15227421901596
0.8999999999999999,3.0,0.4,4091.3310119023317,11802.107691826746,190.24242993016094
0.8999999999999999,3.0,0.5,3945.2455377564274,11851.808024540864,239.79676432044846
0.8999999999999999,3.0,0.6,3214.8505698783465,11809.343140682007,796.625357594609
0.8999999999999999,3.0,0.7,3435.6385934689315,11867.12415023926,528.5471031354037
0.8999999999999999,3.0,0.7999999999999999,3371.7597977774967,11544.848530741892,454.39983818491214
0.8999999999999999,3.0,0.8999999999999999,3248.610961429249,11953.689056943806,777.7405486571915
0.8999999999999999,4.0,0.0,591.1852107081368,8436.447944305422,233.62766277273585
0.8999999999999999,4.0,0.1,2426.16623440026,10298.946144452204,257.18410979941973
0.8999999999999999,4.0,0.2,2502.7075583600126,10577.764632357888,350.7997441141419
0.8999999999999999,4.0,0.30000000000000004,2960.296143263038,10684.707593926723,153.70455789370732
0.8999999999999999,4.0,0.4,2525.2426720783387,10608.916287732965,462.72264695103837
0.8999999999999999,4.0,0.5,2213.032948547925,10799.582580942386,626.1062900194253
0.8999999999999999,4.0,0.6,3097.4071302333978,10909.70013619818,228.47817675741763
0.8999999999999999,4.0,0.7,2728.5473741353217,10636.280567103153,345.01036247422917
0.8999999999999999,4.0,0.7999999999999999,2669.2497398515734,10954.930574942247,565.3726905359592
0.8999999999999999,4.0,0.8999999999999999,3140.6552992838588,11112.436621265155,279.4298111294603
0.8999999999999999,5.0,0.0,464.3503938451877,8161.815180613242,107.69910971653344
0.8999999999999999,5.0,0.1,1267.3984362669216,9263.732624032034,359.26223135462186
0.8999999999999999,5.0,0.2,1488.1369391510507,9720.159970081668,502.5470597858253
0.8999999999999999,5.0,0.30000000000000004,1830.426378299955,9782.757860786582,355.9897711674644
0.8999999999999999,5.0,0.4,2079.2414601208693,10041.41024267372,271.08437269122464
0.8999999999999999,5.0,0.5,2123.9027599015753,9992.64502004317,254.4687842783391
0.8999999999999999,5.0,0.6,1893.4977422046722,10254.997786495718,503.2638145279716
0.8999999999999999,5.0,0.7,1936.0666054338908,10394.940416338819,528.8331295137508
0.8999999999999999,5.0,0.7999999999999999,2409.0665591265424,10243.592205970075,284.2167464189259
0.8999999999999999,5.0,0.8999999999999999,2756.373415367576,10425.179708317399,136.2671162064887
0.8999999999999999,6.0,0.0,318.64385584769843,8031.644809585522,124.99749555772667
0.8999999999999999,6.0,0.1,1201.3566217709122,9038.583364022918,349.3600006996866
0.8999999999999999,6.0,0.2,1241.7773996419874,9130.37892301703,249.43523252034572
0.8999999999999999,6.0,0.30000000000000004,1718.176715659196,9518.613925973868,272.9201144430725
0.8999999999999999,6.0,0.4,1332.5889607207482,9675.992198335434,458.293458986456
0.8999999999999999,6.0,0.5,1432.6055943560514,9413.769753449596,313.62781397743476
0.8999999999999999,6.0,0.6,1590.062439422798,9504.015233141741,251.648082740657
0.8999999999999999,6.0,0.7,1768.9028087314164,9585.16099628167,359.9447860869039
0.8999999999999999,6.0,0.7999999999999999,1627.4877125836756,9889.259428484202,518.0558358279143
0.8999999999999999,6.0,0.8999999999999999,2318.854388165859,10105.46576387078,339.37396377611975
0.8999999999999999,7.0,0.0,244.74882597997748,7880.5959541917,125.46254477542917
0.8999999999999999,7.0,0.1,986.661536496862,8774.970310430943,148.34978920197574
0.8999999999999999,7.0,0.2,780.5557884937389,8635.2893059085,230.65301349454012
0.8999999999999999,7.0,0.30000000000000004,1383.6948079442518,9106.637824733474,151.78002930148503
0.8999999999999999,7.0,0.4,1181.8128419288878,9299.418259426311,390.7479823421519
0.8999999999999999,7.0,0.5,1417.084307462912,9164.032022642958,232.57921886402332
0.8999999999999999,7.0,0.6,1311.6555126988133,9447.839026112928,439.2259902827542
0.8999999999999999,7.0,0.7,1186.4094275673342,9509.391828091359,532.1304612343235
0.8999999999999999,7.0,0.7999999999999999,1538.8027157448923,9691.032214507366,456.77703080829906
0.8999999999999999,7.0,0.8999999999999999,1912.910495502736,9714.259545135075,309.0352484112824
0.8999999999999999,8.0,0.0,133.5189869785736,7841.622063896332,120.37349061549266
0.8999999999999999,8.0,0.1,1106.5864845868946,8844.468358687085,195.89001528102293
0.8999999999999999,8.0,0.2,976.712781926366,8908.00781276364,292.68484560227677
0.8999999999999999,8.0,0.30000000000000004,796.6415168733874,9033.452298527429,417.79486105174186
0.8999999999999999,8.0,0.4,884.1173227406216,8998.138114706637,437.70446697903617
0.8999999999999999,8.0,0.5,935.1679943914187,8964.33553586271,447.837640775108
0.8999999999999999,8.0,0.6,1210.014191418879,9050.42523209871,252.64558886974024
0.8999999999999999,8.0,0.7,1612.55384703635,9408.523385676908,294.81795387450353
0.8999999999999999,8.0,0.7999999999999999,1402.5128943960008,9474.92596525871,346.7348360297935
0.8999999999999999,8.0,0.8999999999999999,1637.5048302689393,9678.397748728903,318.89517290158824
0.8999999999999999,9.0,0.0,86.35816829865325,7747.305096216237,116.4178326145248
0.8999999999999999,9.0,0.1,907.3075371088507,8654.598231022495,189.23027667953525
0.8999999999999999,9.0,0.2,798.6233854987786,8704.731723476878,269.39175920584563
0.8999999999999999,9.0,0.30000000000000004,1083.4149742843874,8839.675335087893,174.15997294891235
0.8999999999999999,9.0,0.4,1041.5163350383355,8734.157486336462,162.40189144711337
0.8999999999999999,9.0,0.5,930.2732457697584,8855.79051620319,327.0944972591034
0.8999999999999999,9.0,0.6,914.112070695257,8861.701931538342,334.339210193007
0.8999999999999999,9.0,0.7,1236.431672689152,8939.81468410539,112.40669433332681
0.8999999999999999,9.0,0.7999999999999999,1290.9821198545014,9076.586076131649,334.09542346255387
0.8999999999999999,9.0,0.8999999999999999,1430.1349818776962,9130.544652554747,154.70386017223743
